City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
289,mormugao,15.4,73.8,26.59,78,35,1.54,IN,1712014258
290,korsakov,46.6328,142.7813,1.91,68,97,7.03,RU,1712014259
291,nacala,-14.5428,40.6728,23.27,96,69,2.43,MZ,1712014259
292,ugoofaaru,5.6667,73.0,28.4,72,80,1.18,MV,1712014259
293,east london,-33.0153,27.9116,20.77,92,78,3.19,ZA,1712014204
294,aykhal,66.0,111.5,-18.78,97,99,3.36,RU,1712014260
295,port shepstone,-30.7414,30.455,22.03,86,100,6.19,ZA,1712014260
296,gobabis,-22.45,18.9667,18.48,80,35,3.97,NA,1712014261
297,bovalino,38.149,16.174,16.94,82,34,4.48,IT,1712014261
298,freetown,8.484,-13.2299,26.07,85,47,2.01,SL,1712014261
299,remire-montjoly,4.9167,-52.2667,27.02,89,75,3.6,GF,1712014262
300,extrema,-22.8547,-46.3183,17.97,80,55,1.07,BR,1712014021
301,kununurra,-15.7667,128.7333,25.99,94,75,2.57,AU,1712014263
302,lihue,21.9789,-159.3672,26.58,73,100,6.69,US,1712014088
303,lhasa,29.65,91.1,4.06,57,28,2.32,CN,1712014264
304,ilhabela,-23.7781,-45.3581,23.5,86,24,3.59,BR,1712014265
305,cidreira,-30.1811,-50.2056,23.06,91,5,5.22,BR,1712014265
306,callao,-12.0667,-77.15,24.16,69,0,6.69,PE,1712013826
307,mukalla,14.5425,49.1242,25.68,74,47,1.63,YE,1712014266
308,fort st. john,56.2499,-120.8529,10.94,15,75,6.17,CA,1712014191
309,coari,-4.085,-63.1414,24.32,96,93,0.37,BR,1712014267
310,sao jose da coroa grande,-8.8978,-35.1478,27.31,85,74,3.44,BR,1712014267
311,geraldton,-28.7667,114.6,24.23,50,45,3.09,AU,1712014236
312,launceston,-41.45,147.1667,15.8,94,100,6.69,AU,1712014111
313,kasempa,-13.4584,25.8338,18.72,92,100,1.18,ZM,1712014268
314,tarawa,1.419,172.984,31.05,74,20,3.09,KI,1712014268
315,ancud,-41.8697,-73.8203,10.43,70,86,0.86,CL,1712014018
316,maintirano,-18.0667,44.0167,25.09,85,93,3.24,MG,1712014269
317,porto novo,6.4965,2.6036,29.9,87,100,2.18,BJ,1712014270
318,lengshuijiang,27.6881,111.4294,21.56,95,89,0.72,CN,1712014270
319,stettler,52.3168,-112.7186,11.53,35,5,3.6,CA,1712014271
320,hola,51.5377,23.1902,19.1,58,98,3.82,PL,1712014271
321,haapavesi,64.1333,25.3667,-3.04,87,100,2.24,FI,1712014271
322,novouzensk,50.4592,48.1431,9.53,77,100,4.04,RU,1712014272
323,andrews,32.3187,-102.5457,18.59,35,75,5.66,US,1712014272
324,dhahran,26.3032,50.1353,23.45,73,0,2.57,SA,1712014273
325,al jubayl,27.0112,49.6583,22.83,49,49,4.05,SA,1712014273
326,okhotsk,59.3833,143.3,-5.78,70,12,7.86,RU,1712014273
327,pandaria,22.2333,81.4167,24.89,21,13,1.64,IN,1712014274
328,saipan,15.1355,145.701,29.39,1,40,8.75,MP,1712014274
329,santa cruz,-17.8,-63.1667,29.03,65,40,5.14,BO,1712013988
330,kavieng,-2.5744,150.7967,28.62,77,97,7.61,PG,1712014275
331,karaton,-6.3424,106.1045,25.09,92,40,0.41,ID,1712014275
332,kasongo-lunda,-6.4667,16.8167,20.82,87,80,0.31,CD,1712014276
333,edd,13.9297,41.6925,29.97,60,100,10.2,ER,1712014276
334,port alfred,-33.5906,26.891,18.24,92,96,7.26,ZA,1712014276
335,sao tome,0.3365,6.7273,27.91,80,68,1.24,ST,1712014277
336,luderitz,-26.6481,15.1594,16.4,69,0,7.81,NA,1712014277
337,tazovsky,67.4667,78.7,-11.59,97,97,3.23,RU,1712014277
338,lazaro cardenas,17.9583,-102.2,26.53,68,79,3.8,MX,1712014241
339,murzuq,25.9155,13.9184,23.17,14,0,4.61,LY,1712014278
340,sao vicente,-23.9631,-46.3919,25.71,26,22,2.76,BR,1712014077
341,mogok,22.9167,96.5,18.03,48,0,0.72,MM,1712014279
342,mucumpiz,8.4167,-71.1333,15.99,84,98,0.15,VE,1712014280
343,happy valley-goose bay,53.3168,-60.3315,2.17,93,100,5.66,CA,1712014280
344,wichian buri,15.6578,101.106,28.28,71,2,2.32,TH,1712014281
345,napili-honokowai,20.9708,-156.6705,27.64,86,12,9.02,US,1712014281
346,west vero corridor,27.6378,-80.4858,25.01,73,0,5.66,US,1712014282
347,batang,-6.4846,110.7083,27.18,82,100,2.28,ID,1712014282
348,tsengel,49.4783,100.8894,-1.59,57,18,3.14,MN,1712014282
349,kamina,-8.7386,24.9906,18.47,99,100,1.54,CD,1712014283
350,berlin,52.5244,13.4105,11.1,79,100,9.83,DE,1712014107
351,ulladulla,-35.35,150.4667,22.65,55,97,3.97,AU,1712014284
352,fisterra,42.9049,-9.2629,13.75,86,94,13.86,ES,1712014284
353,new norfolk,-42.7826,147.0587,16.07,97,100,0.65,AU,1712014285
354,vernon,50.2581,-119.2691,20.2,37,54,2.24,CA,1712014038
355,sinop,41.7711,34.8709,16.12,47,5,3.5,TR,1712014080
356,fale old settlement,-9.3852,-171.2468,29.57,73,23,5.75,TK,1712014287
357,galveston,29.3669,-94.9669,26.77,86,100,3.13,US,1712014168
358,isangel,-19.55,169.2667,29.06,74,75,2.06,VU,1712014288
359,novyy urengoy,66.0833,76.6333,-12.41,98,94,2.42,RU,1712014144
360,mayya,61.7333,130.2811,-20.38,96,100,1.58,RU,1712014288
361,keelung,25.1283,121.7419,25.0,79,54,1.07,TW,1712014289
362,nizhniy odes,63.6445,54.856,-0.55,95,100,6.07,RU,1712014289
363,yarmouth,41.7057,-70.2286,8.87,82,100,2.06,US,1712014289
364,bima,-8.4667,118.7167,25.85,93,100,1.6,ID,1712014097
365,bashanet,-4.2333,35.4167,13.34,99,84,1.86,TZ,1712014290
366,nabire,-3.3667,135.4833,27.73,82,99,0.49,ID,1712014290
367,umag,45.4314,13.5239,11.96,82,75,2.57,HR,1712014291
368,phongsali,21.6833,102.1058,15.94,48,16,0.76,LA,1712014291
369,guajara mirim,-10.7828,-65.3394,24.16,98,100,1.25,BR,1712014292
370,bijar,35.8668,47.6051,5.88,62,5,1.8,IR,1712014292
371,lianzhou,24.7811,112.3825,24.69,90,52,2.28,CN,1712014294
372,naifaru,5.4444,73.3657,28.58,67,94,0.99,MV,1712014294
373,mili,6.0815,171.735,28.19,79,96,8.1,MH,1712014295
374,sola,-13.8833,167.55,27.67,79,42,5.59,VU,1712014295
375,cabedelo,-6.9811,-34.8339,28.37,81,90,3.74,BR,1712014295
376,kuqa,41.7278,82.9364,5.24,42,40,3.07,CN,1712014296
377,mitu,1.1983,-70.1733,23.58,98,100,1.79,CO,1712014296
378,balkanabat,39.5108,54.3671,12.32,68,8,1.62,TM,1712014296
379,karlshamn,56.1706,14.8619,6.06,91,100,9.19,SE,1712014297
380,jiangzi,28.95,89.6333,-2.58,74,75,2.43,CN,1712014297
381,domanivka,47.6319,30.9885,11.02,75,100,3.9,UA,1712014297
382,el porvenir,13.7617,-87.3458,34.63,51,14,2.35,HN,1712014298
383,qufu,35.5967,116.9911,18.54,66,100,3.15,CN,1712014298
384,chonchi,-42.6128,-73.8092,12.56,88,75,0.84,CL,1712014299
385,antalaha,-14.9003,50.2788,25.15,89,59,2.5,MG,1712014299
386,belchatow,51.3688,19.3567,13.36,85,98,5.79,PL,1712014300
387,dunedin,-45.8742,170.5036,14.81,61,34,2.24,NZ,1712014026
388,portland,45.5234,-122.6762,21.62,44,20,1.54,US,1712013835
389,kingston,17.997,-76.7936,28.53,81,40,10.8,JM,1712014032
390,zhosaly,45.4878,64.0781,6.65,64,71,4.68,KZ,1712014301
391,seven pagodas,12.6264,80.1722,28.03,84,3,3.63,IN,1712014301
392,salahonda,2.1019,-78.7217,26.63,83,90,5.85,CO,1712014301
393,palapye,-22.546,27.1251,18.71,54,93,2.87,BW,1712014302
394,morehead city,34.7229,-76.726,22.79,88,0,5.14,US,1712014228
395,kilosa,-6.8333,36.9833,20.98,97,90,0.63,TZ,1712014302
396,khon buri,14.5254,102.2459,26.41,73,0,2.47,TH,1712014303
397,usogorsk,63.4106,48.6872,0.37,93,100,4.87,RU,1712014303
398,cam ranh,11.9214,109.1591,25.98,89,20,1.54,VN,1712014221
399,cascais,38.6979,-9.4215,15.28,89,83,8.05,PT,1712014304
400,sierra grande,-41.606,-65.3557,15.2,35,4,3.83,AR,1712014270
401,hwange,-18.3693,26.5019,23.91,48,99,1.81,ZW,1712014305
402,quellon,-43.1167,-73.6167,9.15,78,94,2.8,CL,1712014305
403,tamanrasset,22.785,5.5228,20.95,9,0,3.09,DZ,1712014305
404,kalifornsky,60.4183,-151.29,4.19,81,0,6.17,US,1712014306
405,kharp,66.8014,65.8081,-15.03,89,98,1.42,RU,1712014306
406,lima,-12.0432,-77.0282,23.14,69,0,6.69,PE,1712014012
407,flying fish cove,-10.4217,105.6791,25.82,88,40,3.09,CX,1712014155
408,puerto montt,-41.4698,-72.9447,11.46,76,0,2.57,CL,1712014307
409,murun-kuren,49.6342,100.1625,-2.31,63,31,3.68,MN,1712014308
410,sena madureira,-9.0656,-68.6569,23.84,98,100,2.56,BR,1712014308
411,aksu,41.1231,80.2644,5.72,51,1,0.17,CN,1712014308
412,krasnaya gora,52.9995,31.6023,13.28,77,99,4.02,RU,1712014309
413,itamaraca,-7.7478,-34.8256,28.03,80,75,3.26,BR,1712014309
414,sasebo,33.1592,129.7228,13.99,64,100,1.77,JP,1712014309
415,labrador city,52.9463,-66.9114,-4.05,73,75,0.89,CA,1712014213
416,keflavik,64.0049,-22.5624,-3.76,58,0,11.83,IS,1712014310
417,gembu,6.7,11.2667,19.07,76,88,1.17,NG,1712014310
418,praia da vitoria,38.7333,-27.0667,15.98,72,20,9.09,PT,1712014311
419,lerwick,60.1545,-1.1494,6.0,74,100,12.98,GB,1712014311
420,kem',64.9555,34.5793,-5.15,92,100,7.71,RU,1712014311
421,al ghayzah,16.2079,52.176,25.05,71,43,1.8,YE,1712014312
422,at taj,24.2049,23.2857,20.91,26,4,4.55,LY,1712014312
423,bardai,11.65,7.2333,28.93,14,100,2.42,NG,1712014313
424,wenchang,30.904,118.4887,19.9,94,100,1.41,CN,1712014313
425,um jar al gharbiyya,13.8013,32.4078,26.33,12,81,4.71,SD,1712014313
426,jamaame,0.0697,42.745,26.99,81,56,2.34,SO,1712014314
427,coronel suarez,-37.4547,-61.9334,12.08,46,0,0.64,AR,1712014206
428,arkhangel'sk,64.5401,40.5433,2.29,100,100,3.0,RU,1712014258
429,babayevo,59.3936,35.9371,8.36,98,97,1.96,RU,1712014238
430,springbok,-29.6643,17.8865,12.75,54,4,1.42,ZA,1712014315
431,necochea,-38.5473,-58.7368,12.11,77,10,4.13,AR,1712014315
432,marinette,45.1,-87.6307,4.03,44,75,4.12,US,1712014316
433,himatnagar,23.6,72.95,23.93,41,99,3.45,IN,1712014316
434,cova figueira,14.8905,-24.2934,19.81,80,9,5.91,CV,1712014316
435,kuragino,53.8975,92.6725,1.53,96,98,2.39,RU,1712014316
436,krasnovishersk,60.4078,57.082,1.09,98,97,4.78,RU,1712014317
437,siwa oasis,29.2041,25.5195,21.5,32,0,2.94,EG,1712014317
438,villa gesell,-37.2639,-56.973,15.59,73,39,4.9,AR,1712014317
439,hasaki,35.7333,140.8333,14.05,55,18,2.08,JP,1712014318
440,flin flon,54.7682,-101.865,-0.09,93,75,2.57,CA,1712014318
441,enterprise,36.0252,-115.2419,18.98,25,75,6.17,US,1712014318
442,kirensk,57.7853,108.1119,-7.24,96,99,0.89,RU,1712014319
443,belyy yar,53.6039,91.3903,1.94,87,40,0.0,RU,1712014319
444,kudymkar,59.0173,54.656,1.09,94,92,5.31,RU,1712014320
445,queenstown,-31.8976,26.8753,16.4,78,61,1.54,ZA,1712014158
446,hanzhong,33.0728,107.0303,15.89,90,95,0.43,CN,1712014077
447,arteche,12.2645,125.4048,27.68,76,71,5.01,PH,1712014320
448,nadvoitsy,63.8667,34.3167,-3.01,90,100,5.58,RU,1712014321
449,turiacu,-1.6633,-45.3717,24.98,93,37,1.42,BR,1712014321
450,melekeok village,7.4957,134.6367,29.31,79,75,3.6,PW,1712014321
451,mount gambier,-37.8333,140.7667,15.12,83,64,6.29,AU,1712014274
452,mahdia,35.5047,11.0622,16.97,69,99,8.56,TN,1712014322
453,ongjin,37.9347,125.3619,10.22,41,94,3.98,KP,1712014323
454,nishinoomote,30.7333,131.0,19.31,94,75,4.63,JP,1712014323
455,brisas de zicatela,15.8369,-97.0419,27.9,70,6,3.81,MX,1712014323
456,caluula,11.9661,50.7569,27.13,77,26,6.24,SO,1712014324
457,severo-yeniseyskiy,60.3725,93.0408,-16.35,97,100,1.34,RU,1712014324
458,berezovyy,51.6667,135.7,0.8,57,19,1.44,RU,1712014324
459,banda aceh,5.5577,95.3222,27.09,81,17,0.85,ID,1712014325
460,brighton,50.8284,-0.1395,10.31,86,46,1.34,GB,1712014286
461,ljusdal,61.8288,16.0913,-0.88,94,100,3.29,SE,1712014325
462,choibalsan,48.0667,114.5,-5.69,80,45,4.39,MN,1712014326
463,lishui,28.4604,119.9103,20.06,89,99,1.75,CN,1712014326
464,northam,51.0333,-4.2167,9.25,95,26,2.81,GB,1712014327
465,frontera,26.9333,-101.45,37.86,13,0,4.12,MX,1712014155
466,boa vista,2.8197,-60.6733,33.99,38,40,3.09,BR,1712014311
467,mokhsogollokh,61.4681,128.9203,-12.17,95,100,1.05,RU,1712014403
468,tonj,7.2737,28.6822,27.77,57,99,3.45,SS,1712014403
469,buala,-8.145,159.5921,28.7,72,98,1.3,SB,1712014396
470,yatou,37.15,122.3833,10.06,85,96,4.12,CN,1712014404
471,villa general belgrano,-31.9754,-64.5559,19.51,55,99,1.83,AR,1712014157
472,auki,-8.7676,160.7034,29.48,69,77,1.35,SB,1712014404
473,benjamin aceval,-24.9667,-57.5667,31.64,58,62,1.86,PY,1712014405
474,eyl,7.9803,49.8164,27.41,80,19,5.34,SO,1712014405
475,papao,-17.75,-149.55,31.82,71,58,9.16,PF,1712014406
476,ardakan,32.31,54.0175,12.94,34,12,4.13,IR,1712014406
477,karratha,-20.7377,116.8463,31.04,31,1,8.43,AU,1712014407
478,balikpapan,-1.2675,116.8289,25.55,94,20,2.06,ID,1712014407
479,qamdo,31.1667,97.2333,-2.61,63,52,2.24,CN,1712014407
480,adilcevaz,38.8039,42.7342,6.31,66,82,1.6,TR,1712014408
481,road town,18.4167,-64.6167,25.02,78,40,4.12,VG,1712014408
482,kifri,34.6959,44.9661,19.8,35,7,4.05,IQ,1712014408
483,itoman,26.1247,127.6694,23.43,94,75,6.69,JP,1712014409
484,las khorey,11.1595,48.1967,27.32,82,30,3.61,SO,1712014409
485,namsos,64.4662,11.4957,2.03,93,100,0.0,NO,1712014410
486,ust'-ilimsk,58.0006,102.6619,-14.2,99,83,1.85,RU,1712014410
487,koungou,-12.7336,45.2042,27.84,89,0,0.51,YT,1712014411
488,phillip island,-38.4835,145.231,16.38,82,96,10.85,AU,1712014411
489,esperanza,19.5847,-70.9849,27.32,72,0,2.96,DO,1712014412
490,flat river,37.8501,-90.5168,24.25,64,75,6.69,US,1712014412
491,trashi yangtse,27.6116,91.498,10.58,83,53,1.74,BT,1712014413
492,fortuna,40.5982,-124.1573,18.29,72,0,6.69,US,1712014413
493,beboto,8.2668,16.939,28.67,32,100,1.72,TD,1712014414
494,kumylzhenskaya,49.8809,42.5898,11.1,73,59,3.8,RU,1712014414
495,huazhou,21.6333,110.5833,25.44,82,40,6.79,CN,1712014414
496,kudahuvadhoo,2.6708,72.8944,28.7,73,59,2.44,MV,1712014415
497,swakopmund,-22.6833,14.5333,14.99,88,80,0.93,NA,1712014415
498,acapulco de juarez,16.8634,-99.8901,27.9,78,0,7.72,MX,1712014330
499,mata-utu,-13.2816,-176.1745,29.82,75,44,9.22,WF,1712014383
500,kimbe,-5.5502,150.1429,27.15,89,100,1.16,PG,1712014416
501,sayansk,54.1088,102.1648,-7.96,85,77,2.18,RU,1712014214
502,baoqing,46.3317,132.2111,2.61,52,6,4.62,CN,1712014416
503,ube,33.9431,131.2511,14.57,71,75,1.54,JP,1712014417
504,nizao,18.25,-70.2,28.04,60,0,8.52,DO,1712014417
505,ciudad victoria,23.7333,-99.1333,35.49,28,75,7.72,MX,1712014417
506,santa barbara,34.7333,-120.0343,17.94,57,0,6.69,US,1712014141
507,ust-tsilma,65.441,52.1498,-2.99,96,100,5.81,RU,1712014418
508,kankipadu,16.45,80.7833,26.62,88,1,1.12,IN,1712014418
509,san luis de la loma,17.2706,-100.8939,27.81,65,78,4.42,MX,1712014419
510,casilda,-33.0442,-61.1681,18.69,70,99,3.18,AR,1712014186
511,masterton,-40.9597,175.6575,16.6,50,16,1.16,NZ,1712014419
512,garissa,-0.4536,39.6401,26.68,77,45,4.33,KE,1712014420
513,ola,59.5833,151.2833,-4.28,66,82,5.16,RU,1712014420
514,ruyigi,-3.45,30.3167,14.77,97,48,1.5,BI,1712014420
515,dryden,49.7833,-92.7503,4.16,33,0,4.12,CA,1712014420
516,crane,31.3974,-102.3501,21.43,15,49,13.23,US,1712014421
517,jindabyne,-36.4167,148.6333,16.43,67,89,6.71,AU,1712014421
518,sinor,21.9167,73.3333,27.01,56,9,1.24,IN,1712014422
519,cozumel,20.5083,-86.9458,29.04,70,75,4.63,MX,1712014123
520,port douglas,-16.4833,145.4667,27.28,75,89,4.28,AU,1712014422
521,kapa'a,22.0752,-159.319,26.99,72,100,6.69,US,1712014422
522,boden,65.8252,21.6886,-6.0,84,70,4.0,SE,1712014423
523,fang,19.9169,99.2145,24.11,45,0,0.79,TH,1712014423
524,antigonish,45.6169,-61.9986,0.57,72,57,3.8,CA,1712014423
525,yuzhno-kurilsk,44.0306,145.8556,-2.01,97,97,5.61,RU,1712014424
526,tadine,-21.55,167.8833,26.68,64,45,5.52,NC,1712014424
527,nizhneudinsk,54.9076,99.0276,-6.58,90,87,0.98,RU,1712014213
528,iquique,-20.2208,-70.1431,21.02,83,11,0.9,CL,1712014425
529,thanatpin,17.2119,96.3033,25.1,72,0,0.89,MM,1712014425
530,ixtapa,20.7,-105.2,25.57,65,75,5.66,MX,1712014136
531,ambalavao,-21.8333,46.9333,17.99,95,98,2.56,MG,1712014426
532,muswellbrook,-32.2667,150.9,29.07,49,49,4.11,AU,1712014318
533,sibu,2.3,111.8167,25.17,94,40,1.54,MY,1712014426
534,chadron,42.8294,-102.9999,0.86,85,100,1.34,US,1712014427
535,xifeng,42.7372,124.7222,6.56,33,10,1.99,CN,1712014427
536,selkirk,50.1436,-96.8845,6.16,57,74,1.79,CA,1712014427
537,lukolela,-1.0605,17.1821,22.67,84,100,1.26,CD,1712014428
538,el granada,37.5027,-122.4694,23.58,45,0,7.2,US,1712014428
539,dapa,9.7594,126.0531,27.71,76,34,5.4,PH,1712014429
540,talara,-4.5772,-81.2719,26.42,69,0,5.14,PE,1712014429
541,yashkul',46.1711,45.3435,9.86,77,71,3.83,RU,1712014429
542,humaita,-7.5061,-63.0208,24.5,96,100,1.11,BR,1712014430
543,buaran,-7.05,109.55,26.65,89,99,1.36,ID,1712014430
544,havsa,41.549,26.8221,14.02,65,53,4.0,TR,1712014430
545,zeya,53.75,127.2667,-8.06,92,100,0.4,RU,1712014431
546,alofi,-19.0595,-169.9187,30.94,66,75,7.2,NU,1712014431
547,byron bay,-28.65,153.6167,25.39,67,4,2.18,AU,1712014431
548,north shore,-36.8,174.75,21.33,65,98,0.89,NZ,1712014432
549,el reno,35.5323,-97.955,22.1,88,100,8.75,US,1712014432
550,damara,4.9608,18.7035,24.13,71,79,1.49,CF,1712014432
551,aioun,16.6614,-9.6149,34.67,14,44,5.15,MR,1712014433
552,suva,-18.1416,178.4415,31.71,70,75,4.63,FJ,1712014433
553,plesetsk,62.708,40.2916,4.17,100,100,2.36,RU,1712014433
554,steinbach,50.1667,8.5667,9.22,88,0,4.12,DE,1712014319
555,vol'sk,52.0333,47.3833,9.84,84,100,3.14,RU,1712014434
556,awjilah,29.1081,21.2869,24.18,28,0,3.08,LY,1712014434
557,salina cruz,16.1667,-95.2,28.23,73,1,6.58,MX,1712014435
558,vila do maio,15.1333,-23.2167,22.44,78,5,7.05,CV,1712014435
559,san pawl il-bahar,35.9506,14.4156,17.34,72,0,9.77,MT,1712014435
560,machico,32.7,-16.7667,18.35,83,40,7.2,PT,1712014436
561,taroa,8.7058,171.2275,27.42,74,100,8.65,MH,1712014436
562,khilok,51.3674,110.4676,-4.59,70,32,3.51,RU,1712014436
563,ain sefra,32.75,-0.5833,12.97,41,3,2.77,DZ,1712014437
564,weining,26.85,104.2333,11.34,72,19,1.51,CN,1712014437
565,playa del ingles,27.7567,-15.5787,18.55,82,14,1.82,ES,1712014437
566,kenai,60.5544,-151.2583,4.05,80,0,6.17,US,1712014438
567,pitimbu,-7.4706,-34.8086,28.33,83,91,3.61,BR,1712014438
568,ban karon,7.8477,98.2985,26.95,78,7,2.72,TH,1712014438
569,santana,-0.0583,-51.1817,29.1,84,40,3.09,BR,1712014439
570,douvres-la-delivrande,49.2947,-0.3804,9.42,87,20,5.14,FR,1712014439
571,poso,-1.3959,120.7524,27.59,81,74,1.31,ID,1712014439
572,san luis,-33.295,-66.3356,16.16,59,47,8.41,AR,1712014440
573,stewartville,43.8555,-92.4885,2.12,96,100,8.75,US,1712014440
574,oyem,1.5995,11.5793,21.28,94,93,1.61,GA,1712014440
575,benito juarez,19.385,-99.165,28.33,19,0,5.14,MX,1712014441
576,zouerate,22.7187,-12.4521,25.13,24,0,3.42,MR,1712014441
577,eydhafushi,5.1033,73.0708,28.48,70,67,1.22,MV,1712014441
578,nizhnyaya poyma,56.1622,97.1933,-7.84,90,70,1.29,RU,1712014442
579,mount isa,-20.7333,139.5,26.87,65,60,2.57,AU,1712014442
580,velika kladusa,45.1894,15.8117,9.86,77,99,4.24,BA,1712014442
581,lata,40.1629,-8.3327,10.04,92,94,2.18,PT,1712014443
